video_id,views,dislikes,likes,comment_count
s8E1vFDhKDg,36159,62,3940,199
K0v7yxczipo,761896,897,5402,5773
K5h0NZ-7BtU,308590,159,9345,915
_HSpz8DYP-k,17668,3,44,1
CR4kPUyhhhk,415734,692,16401,1320
zfDRNwI32xY,37308,60,4131,768
u_xiYaiBRfI,1231785,1013,78759,21320
RiEnrMfhp8Q,2702,3,35,1
Yxt6qbGiZZE,69831,46,1290,103
mQ8sFRuDyiU,100896,82,2618,161
X-lfo9jvysQ,2357,0,344,48
f__W_oP8Q4M,10578,9,71,14
Z6o8fgwZXi0,307639,1857,9046,1044
OKjWwvwvlj4,12789,19,1080,25
M5zn7HXoN5w,169852,179,2761,1074
xO4ABtimXKw,6571,24,242,73
WZmHGNTZ6Vs,9775,6,672,38
xlc1LGv9ufM,60554,36,3445,877
9HFvEYejWxU,296785,1429,24639,3309
UPQK3O0xCbk,1599684,3475,65103,7244
clvljBUYduE,17737,27,684,31
LSw5zuj8JBE,7489,5,30,7
3etzWjkAn4o,202535,466,4027,958
oUueEJcpdik,12409,10,1277,258
V0nfRcc4PJ0,112351,469,7398,1726
pX_SEwj158Q,76395,53,4492,282
tBCFt7Vjufs,21823,16,1582,242
f1XprHlJJ7k,52846,21,579,107
eDwaOTkIDGQ,70463,44,5992,402
VKlbI887MRc,742940,247,12984,926
9zXhm6rJn34,3843,3,52,0
fAYef2fkfOc,159299,39,9683,2256
SrWCYbOPp1Q,76113,99,1054,239
0xDjwL_pGio,2568,1,3,0
q2wynTUwr8k,1360636,802,21662,847
Dr2NhIKJq1I,21397,49,1368,114
KMTJrFPie6w,293401,92,5553,178
3TUjszkS3bY,172256,82,6661,344
fmSTHI1UiBU,133686,23,2563,118
3pCCjHDPq6U,446482,400,13124,3029
ox7RsX1Ee34,12730630,10568,577713,34480
X-zPrXJpiAw,2522036,2950,89496,21143
_vcRe1uGH5g,17956,2,7,1
tZUr4a8Sh5I,38655,57,2162,176
c2_eNq-r_Mk,116673,46,229,4
RXOvLz302mI,4819,11,23,51
s5GLy3U1rg4,24756,31,612,21
5nRsYrLGoHw,4396,1,199,9
uBS4PClAVUY,17187,0,0,42
fq_UArzCXhk,5659,5,172,0
H7MRHuzCNvM,378924,300,7710,843
bJD3qiXrN7I,69773,91,5168,523
5nnmKGeNNxI,507129,441,30033,4432
NBg_flmYUCk,28939,4,229,86
1a3W7FRdt2o,15856,10,226,99
ohA2qVN-laY,674446,1306,33017,2486
dcN4jh6Nmqg,9867,7,211,46
NvPmSC-BxLo,349575,424,1649,189
d-b3FWwPb34,1269952,934,26134,3503
YT6BO4qOBgE,4011,2,112,14
e0eYfsEq8UE,175217,201,12220,1722
KpHP8VmxnBo,771720,344,20614,1584
Vflygvf4LkY,158926,242,16306,1403
EH8y7tomSSY,120336,34,1798,532
KtRRrAg-DBs,4061,8,192,51
mWaY32HWjKE,1252,1,11,4
QtE0acRimSw,1640915,867,30169,3440
i-WBDKqPPKs,18082,12,132,15
h7D_mh8fxj0,184784,154,13338,2594
zmUQg2CStfE,9286,8,783,170
4EmnXL4mURA,1529638,1096,8544,903
7ec7vova65U,107175,67,1092,158
XUYtIpqB7t0,464519,177,7717,546
qQrNvj1h4Kk,8583,15,210,145
zEf423kYfqk,115324066,110024,1312760,77721
-2tPpGhtXsM,452273,303,29398,935
LbhVP0wshxg,2957,16,36,25
wfbATXDoX-s,5266,0,0,0
pOQiLob0J5U,45703,17,1128,55
k9V2th6pRTA,120393,105,462,111
WKVG9NPFIsY,4186,7,88,15
v2fTPeihHQw,277354,244,1461,277
yesNg9tJTPQ,9419,0,0,0
W2BlfgOI5Wc,30416,44,285,23
WKFlkNOwZlU,182167,168,6296,268
THxkj29w3rA,170498,88,1400,298
GiWA7pPhHqY,194980,200,11438,3527
4U8aIoMfzzA,195579,579,10738,666
R1dmozPn3LI,3059,6,42,3
Skfk9nOLJMA,147603,275,9726,1522
ljGkkGeiIxM,302403,424,1569,100
0doVNhCyoA4,22186,22,168,0
ujyTQNNjjDU,5159763,4515,146732,7048
ONpJoOQsva0,20653,11,675,276
FcG1E4Kl9n0,39120,54,2495,145
hyGkytsf1is,15591,49,40,54
ubuxOrN3H7Q,984,2,124,4
lpAuzkh6jxc,240346,105,7629,761
kenOml-GB7k,323203,1646,5497,0
nMbUA7dghlk,1705668,1074,59681,4277
nxULVWhG1ac,301416,32,1765,116
0ltfs09l3II,583806,107,19261,536
fuBGzIDG3sI,4645,29,133,138
YsufMtUOXtI,179345,86,2975,199
bFwRFDQas5A,685749,1602,51250,4330
T5dPahMNpFI,28430,105,1633,262
3uR-iHucGSs,6564,11,58,17
LbWirb1Ijxo,26707,79,2550,309
VsQwNDX80xM,8306,1,300,23
eSBah_Te3wk,17610,41,516,226
LlHaWSX11Xg,26767,93,187,191
-2FPnNaiAqE,104092,41,264,102
4kJnGUmLKi8,1295,1,108,43
fpQqojEaoNE,66174,114,160,42
WoX3Pmpl5Kk,6722,3,235,0
zq3j0_fez9g,38476,65,3599,796
CW70dL5430c,111950,103,2268,268
Jxru7HXHA90,41218,76,3181,241
BTzW1ol5vkc,97188,85,6188,485
ZLKgwbKRr1c,396239,296,1804,489
avDungl_Fqo,9337,23,701,60
fPcyE7SKoI0,30565,19,664,15
HgBz7KljUIE,21898,0,0,27
-z9Ca92hkEc,24417,95,1223,245
AprlXwXJo4Q,30393,17,139,0
uI6FgAE-gpM,4390,212,125,192
bnwokFo0PQg,6093,6,151,14
38SnHWc0gEE,57775,56,475,73
duwREIFVZPk,5773,6,263,69
TlmLRh5tyf4,3452,1,101,26
6hNCEQpjKqE,354971,1585,39538,4017
4iYFUOmGb9Q,43572,13,4788,180
rzRaUEVxVk8,4690,16,399,28
CjResmkHVgI,2715,2,61,1
de8K18_G0qk,16387,12,1227,159
Bg2IRA2z4VE,9914,26,569,208
y0s8Dzx2Fbk,30498,62,2267,704
Iqf4Lamnd_k,125384,152,2771,404
YLFo-hVobak,37157,37,2171,14
M2gCqjdNi2Q,9622,29,497,166
sIbv19R2rfY,1739987,3060,14686,2704
u2gzQurxQMk,89394,291,5768,1061
7rSxVIHRPyg,198972,141,1798,128
GPWosORhnts,86152,109,1095,66
e1l2Eh36mrA,49554,48,176,326
IVBE2XGQF4E,3664,3,116,4
lcqAisTrCE8,65037,22,693,66
uA4o6i-iK3I,35824,13,1235,58
gKyysb8HdpY,152430,141,4684,709
JS9GAiy8tIg,59073,60,5365,506
lqg-4TpReo4,95053,55,9298,794
4_hzSjyerpU,236715,371,15092,2276
r6xKLYLpIMw,70000,58,576,74
caH2kS0PXAI,719116,318,20505,4742
ZFvgqLHA-Ec,134824,302,598,550
FooAm4a8bTk,1027510,416,13805,0
rSZaZUCt0YI,412,0,23,0
a7vIaeRQ9P8,63610,22,361,34
nTAXKTAAdW0,287009,159,952,431
n4MFJgqSTBs,4759,3,492,181
bxR3G3CS9Io,11473,65,2562,2928
m6xUwZwvPwA,155417,42,2586,138
Ho78eOffWys,1920873,2334,18315,3222
1UR9R3CP1-I,3601,10,216,56
DOIlfn2IfTk,63370,43,5494,339
Tp9LXJ8SRXI,4545,11,209,0
TVED3AErHvg,452370,122,6606,361
xBFDdGE6jJQ,224020,0,0,117
igGKMHiw5aw,670530,425,37774,1062
iMVBObh8hDM,1163407,1931,105627,9769
aburlCBUd8E,3807,1,17,0
9bAiXJoNdy0,370481,515,28342,1450
yZsP86SFwSA,9394,24,718,126
B1pdDGaC9Mk,20100,54,697,60
JTof-eIChUA,168969,150,3545,662
d380meD0W0M,2819118,2416,153395,20573
oEPp87tI5Fc,11082,67,47,122
iSVUL-zC4Zo,259535,260,1803,196
H9JL_JIag6Y,299567,317,8602,873
kH1kb_qlFKw,6018,9,49,0
OBfOJBMRVe0,650569,126,1684,114
RsPCvRMa1-g,58405,122,3483,504
7779JdxVAg0,815179,3313,32264,3976
veKWe4QhLTg,41252,115,1201,0
dhGp4AaEucU,101098,55,710,211
K0s6lo3268w,460554,173,23059,1442
NIN0B-VONLU,4087,9,88,27
POeOYChni_A,306511,669,17516,1414
oc6FyKbURBw,60237,36,731,0
Uz_sK7cDpRQ,130393,180,1850,771
oBN3dVTVxuI,202250,42,639,30
T71CKSA_bXs,400612,229,377,70
Dr8w3RKnwgw,5134,10,460,126
Cr5eK9JACJI,460144,235,1012,699
bwlEaGiO9Zw,593679,303,7903,756
n7YddfDo4N0,4870853,1518,90868,6091
pNddJBuZKSA,7597,28,988,771
elAuHocHZ7o,77706,46,1875,256
C3Yc33Q35hs,3894,2,555,88
jSh3FFKFH_g,271277,132,23447,2590
SZF3yvymtrQ,6157,47,31,67
kuerMygfIOw,1030305,1480,38495,2266
qZVdNbgV9Pg,8478,8,798,101
D0PlO9dwm2c,210868,203,17224,1074
xfVtyvCU5L4,913630,1024,34343,1403
U9vcH4Tm6_w,5484,4,268,73
P4ROAPhm8lc,3704,2,39,11
cpen-aBxdpI,54372,147,2914,148
5m-zc-lanOE,746839,682,4620,292
w_x8fd-XXH0,58048,31,933,114
a4fGcNZCKkc,51998,83,4506,343
ns-m0m6Dg2c,52646,45,147,18
eNAt5z-TB8c,26631,12,181,34
YfnI05TtKaQ,4073,1,426,21
Xb5cL8bAV1E,141783,71,3667,173
3-FXW0CW_8o,1596081,702,345197,40251
o8oCDaGbKQk,8055,5,33,11
WtI2ga0yAio,62824,45,264,89
tEIi-X2MLl8,3671,3,318,112
qmcVlPqy9-o,4035,0,2,0
Bxhew4TpiAg,165099,518,16661,2451
Rd2PwVRV5Pc,13841,9,612,35
4J2otLTeWv8,7368,5,67,6
3Gl4cJ91Qb8,137147,126,1946,362
RocnM-Z8ZJE,131452,258,2486,726
m13kNtfXsuM,20400,35,56,184
k3zmNrf0Eog,2106162,2492,82239,5022
t7FwkJWM3mw,1284097,1878,56921,4129
54z8jWNM0bE,2635367,593,41221,1349
cyoSby37VOg,121556,73,3819,151
tVYSrwBW1tQ,863114,272,57925,3250
X0XpmFx8T3Q,7606,2,63,5
q1rss6h4luo,66694,28,956,134
AVWt-4LkaOI,40392,19,658,39
UmdiKxqdpJ8,482557,158,9497,1405
LKE9lK-93NE,25279,15,62,5
RrIcEEqieYI,44755,29,2505,208
ZhtQAeRH8XE,70551,154,2668,532
E-O4dvQha8o,8479,1,131,24
FFsp5b4AUTE,9648943,19156,95586,21762
6bBzV_RxlVc,6395,27,501,281
u2R9pLeJo2k,1519,1,99,35
hOG-2T50miw,120902,820,1508,243
FBl7jdVuAmw,152662,118,5121,394
LkDBSF0FHHQ,1263,0,0,0
nhnppChJPuE,61824,34,3700,867
MN90wnoL4dI,28361,90,2221,110
B_BGzMbpucw,179915,229,14933,1280
2q7Lwmob8sM,30486,0,0,0
oxQ0m4szCpc,32665,71,3303,644
zjdRDr9Z6eI,56249,68,2676,123
7QGCV2Z01oY,469949,317,4763,370
S2Z0bxFPMzw,42257,39,1235,54
d0juphXR2pA,196732,450,9549,1792
4djCqCm3m5k,70631,105,2628,501
ri08E-1VUdk,9030,9,623,36
7XgY_oDXPg0,89169,47,2779,96
V6xlRPDr9qw,142173,85,1525,176
bMrRN99DYKU,4423680,4182,120441,9122
0jWLrXYwYuY,2351,5,83,9
TVARgV7H4xw,992009,824,21305,2766
A_UvuUawkVs,89886,127,6157,928
449RyQQajlI,4102,4,34,7
6VXVUwefvqc,52118,24,252,32
gSZ_VgzQb3g,441474,162,8235,672
6ULZDwevR0M,3596,4,20,13
CniRWOghxJI,2630,2,369,33
D54EhWsMk2s,8687,6,393,20
4gVHH-gPmms,6471,19,36,90
RnumcSYxINA,49218,29,792,201
XGebqMl-owo,10325,5,901,120
3myUT-yR7cM,28989,15,450,26
5e76N2EF8qQ,198718,154,2028,916
bg-qlAJiUmQ,26263,13,548,161
kSaByNwVbrY,62045,69,6664,443
HoFEa5Lbnu0,816868,1058,3486,320
cufmwaOSHzE,3170,12,61,9
Xl4502ZurBU,5179,6,827,140
lFaNj05m6T8,20782,30,781,241
6pexViDkGDo,52392,210,3907,328
PPg0OsXZiW4,66609,462,137,20
yHSXBDS3sO0,228175,64,27,76
c2fBJH4Mr7k,90274,774,98,376
oai92chfhU8,4232,13,56,32
Dw4GdBbpq5U,76252,27,598,52
ImTh0n9waw4,167422,314,12723,529
9GMShsXJwio,233755,390,15232,1285
abSc5wLOqBM,108625,140,11690,904
RTnW8HTJjoA,6230,30,217,44
i7Npp-TTTEY,90084,360,10762,429
v7K4vGYL9zI,12060915,14317,236437,19148
Qbob7QEkh4g,2148,4,41,11
QqaSAvDoRu0,3168,3,29,0
b3ofgTrsXPI,392500,387,28183,2922
q9mgziqZ3-Q,176840,125,3427,308
CEHCD4bEMHs,377326,273,2334,619
1cGC8YmEVpg,121106,107,10361,918
4WBNpJQjkkk,56389,96,1776,78
v4uHL4uvYSU,18834,17,1106,101
Qh06wlg9RmU,72200,27,3694,136
xt9gxpDckwY,73579,101,6672,201
iPwDEsa0e3M,322693,284,3579,142
wuytOLTW10Q,10137,0,0,54
VCBhqxI-8hw,4899,2,384,29
oH8Zaqud_HE,49439,89,4125,630
Yu0bFqPyLW8,38628,63,685,59
s6gsBIrkujA,43058,43,171,22
CUhPJ07xocU,18293,16,197,287
ENjkqZ0sqU4,73157,88,853,273
-QR-TB_k20M,23877,30,93,20
QspyQsaGIYk,13949,2,498,40
IXhxnPy8OHE,261910,142,8763,230
yzshoDMBkqE,11304442,25837,610526,65018
ElNYkDt2Ruw,263126,364,9808,932
fQE6HXig_jE,8135,10,180,13
q0ziftydM2M,8324,6,66,5
_BNP2y7ELus,634151,698,20403,8335
1hhQ6-qTmgY,12078,5,77,19
1c0qUnAPFqU,61492,36,1695,170
k4rKW8eWSQo,1869,1,307,24
Jqs5EaAaueA,296783,133,61395,3656
jE4SYgs3AKs,45258,64,1547,354
5khTN_EnAlY,68193,0,0,428
SJz-EDV2C4Y,259702,1333,11838,6515
_zCDvOsdL9Q,7396265,4290,316764,13442
-XSeXqHlE6I,366886,665,24173,585
m4xa3C0DeJk,528638,723,6333,2541
mtEKcnOzobs,11949,8,321,126
6V3O_8UUaFc,528971,1042,48047,4443
eo9kYsPHc9g,2663,0,33,0
ZCPauvMxV7Q,1765716,3962,67286,15552
eAmWzSQGazU,1092,0,20,0
u5lxsBjCGc0,15343697,4942,129211,4106
EKU2SpBmdPw,268768,1083,3363,243
XYNwve9NsN4,86428,263,16568,628
oBJKAXaa9bc,68556,44,1063,84
XCVhiDdpusM,166064,135,8693,587
m-lIss3-zog,1171,2,61,1
Gak_z1-l9to,331777,516,834,320
yiw0eUu49Xk,17362,7,135,12
yTXYlpdyzUQ,13493,14,33,19
wfMan8d5240,75217,20,2747,159
Rqh_Wzm6fEk,555314,388,15004,3526
9ijzZYAB3-E,1641,0,24,7
KYgBdd8QxUI,92656,49,14420,2280
Fjm81OPZbpU,1440858,604,40393,1997
6lI67K54qgQ,755748,633,7253,2817
ZGEoqPpJQLE,2386955,199587,105530,39185
WUFpGGe8U_E,678475,397,13892,394
SFXQs4tWfXA,238968,455,9593,2068
zLJsJR0O6VI,1782889,5100,66165,5414
7LNTrcguDaw,1551905,573,37627,3740
YWNwE4ZUZjU,4010,0,0,35
TAU9mL5fz5U,8068,7,97,56
G0yOSirA7HY,61656,53,1374,235
MuPIFPEAHkw,7139,11,892,152
6OSySP61QuA,180711,418,1667,1082
IcVBcb3fRgU,358354,327,2928,928
SOjwzWWR4lA,590228,190,20090,513
_MM1RLfhVhI,13437,12,172,18
txHbh2PAeV4,138674,50,1906,143
yxJPguJ4wik,101375,32,4537,256
_nXY9NZfSMs,198897,277,3249,1447
68s8bQ90hDs,32733,12,300,0
UiaW2MC0aMA,112206,115,807,72
rFMq38ua-MY,4649,2,131,13
H8eka8W7oBs,552612,3872,30591,1669
Vo9EGHNAtww,14933,42,1134,347
eHlGlTuBFNQ,11378,69,34,237
oiyo0SIkKbY,7532,12,271,46
cNLX_263WOE,412454,200,2158,2561
K-IhBeL-g_M,11400,14,68,92
4Jhln2jz5hU,197002,199,5936,1429
SExZc5xRYPI,103893,497,3970,612
4u4ln5XcKjc,43111,180,3601,336
nZ_dJfkH7VM,29714,48,176,61
IPbgLAJBly8,115772,20,189,108
I6uBWd5DP1A,5590,3,186,76
qe6fpB08thM,2542,2,28,1
VD1QOLIhvzA,3280361,1527,12863,4594
c6--PeGfMEA,804104,2564,2813,4044
Oo1qzYd9-3Q,29019,99,191,0
QERbVdO3_wU,92669,144,2775,24
BO_g-ncp5wE,460673,177,6834,472
3ba496rCZAk,598022,408,56029,4895
e90R9P6tOIo,17289,95,225,213
U_hqzu9cTnY,236716,231,7135,214
GlQTgEgJpOE,63112,46,7291,483
i4BVVwDFiTw,355974,373,3212,743
V5zTZRDdimY,2723827,3409,169538,16699
7NfXG27_cr4,12391,0,145,12
3uUTgPQpPFw,77819,43,447,565
yzNiWfrfc5g,4889,7,296,578
3NXYFrknGEw,398476,3057,7857,1150
1dLI4i0rykc,11995,5,112,11
hRi0OXOcH18,295729,76,7287,494
sETedr7vaoA,120687,238,11685,773
7NRFI-eHzo0,14237,16,2261,189
AQ4Bfx1_Yk8,81763,34,1112,342
dp5iT-rwOhg,290266,228,3265,275
PWySKK9AGnE,4678,1,36,4
WOD-G7mY2Ho,121238,99,4429,561
U5P_CJ6jMTo,18615,10,183,408
sQmRdNlWQ7g,212040,58,13683,1007
Ok7K1hcLMwc,134851,200,2784,359
L4f8l6gwEh8,2260,6,366,27
sbJGPNL2qXg,26850,35,444,133
YR-AP20OYBM,77488,122,156,153
CCPEdcftuQc,70912,23,547,24
UMYKyoVJmDc,1427466,1697,13121,538
vntuu8vZmak,41976,119,4286,201
aQG9_OgZYi4,23694,42,448,36
2_y_zAw_ovI,287509,188,2178,208
vK5CFns5Dbo,80786,81,194,23
TDN6UMQpdbI,216248,282,2325,0
Vuh-IKKaIV4,3805,9,240,36
p08l2ofNvDU,10534,27,542,73
d27gMMzPwmk,2692,4,446,179
cDfBraJwpbc,4190,17,672,117
P0-UFdiCHWM,35886,36,2542,254
_yI4R_0yNqg,22370,33,254,79
VRQwRdyPV3g,13143,3,288,8
fCWrabcPANY,197017,186,1349,76
t6C6vcWDyQc,636579,759,32631,1890
xNm1rfMzyVw,397502,305,6252,942
reqe6gIbd-w,5650,63,171,189
lLSMwHTyFis,13114,24,1133,91
gZ1-Xw6gSXs,1853463,3549,18717,964
GItpj4vu0Pg,745254,1484,12354,2127
gau41b7_Hqs,280009,342,2371,693
9n9-hfW8w_A,8380,8,638,114
S4UAWmuHICY,65821,65,9104,648
s8wup9TtdgY,29501,41,78,31
fpfehOIXJZw,6760,12,368,162
MyM_4wLeRCk,208837,136,4667,215
UMXtRpLRQoc,169071,334,1013,739
tumsOHfk9Pg,591863,659,8768,601
eNrA2lorN4g,12010,17,357,0
ngYo0JJHgmI,10623,6,115,6
EAdOceV0niU,22104,56,1123,97
_rZ_Lm0RpLg,158037,71,891,166
oWQuB2lVQLc,496192,443,1503,1020
sFLTqo2emQ8,3485395,783,151782,8816
tr7Nn8jI8io,345662,716,10110,554
eNk12DW41js,4966511,2744,17404,2190
V5U4rKMshgk,8073,35,233,96
5OgalSaL7XE,20458,20,58,34
u4WzLO-Fg8w,43652,41,2520,144
NXIICpuAcX8,3634,19,187,51
mnx27SXcWDs,205328,165,2177,1020
-pN0xIE0A-Q,2067478,719,7678,3927
rvPknsWTX6s,124807,59,8229,1167
TiXLg86PhZA,5908,1,40,1
oZYryYLYIsM,259179,218,11033,2454
IFasecLYzD0,226262,122,6670,504
wt7DYRHrHmc,28650,9,799,77
_sLxAHAvcks,629964,3939,39635,4002
PwDCK0KrA_I,1803,5,204,22
njYYWFr9roI,912761,382,4804,1068
Cg2gb9mdNsE,23264,22,2004,593
Atdw3OdKO4g,1816177,1280,12365,762
J9dOORsPoA0,157469,90,6730,1132
Mj-vxTzWUkc,32377,81,2052,158
4RyEIiiMsVk,2705,3,4,0
DJOvfZqpD2U,391993,71,2902,257
ocX0FZEGEM4,91041,128,325,166
tkhbOc-jZ6c,1595758,5256,20330,848
Urb6dkR-pas,15493,6,109,18
DR8cjsR4_uk,39878,132,3870,824
UpgsZgqqw6M,15663,53,149,151
9cSbp8XufN4,13024,11,21,4
YV-lrChjl68,16430,23,175,19
swubzlp8FLM,128947,389,6722,260
8T_4U7IyCNg,7935,0,0,97
nDzXjNxjzgk,478621,223,9615,1215
7VBw2Wumxfg,2341,0,92,12
2InGpMxaMzI,74519,49,1134,126
S7NMf-I-SL8,63423,47,945,308
o79nFP7gB5M,4436,4,210,10
WYANKljLuys,17589,11,269,48
W4DnmTEHQug,2120670,4266,104713,21152
0wlXaHmmOVc,510009,175,10146,2491
HQiXNlhjxNI,45927,47,221,265
1dvqUIIsU84,296239,307,10243,400
8rf7w1HbB0E,15889,34,865,72
BOPFQTlrOmU,361736,292,2218,386
LVi1Az3mBWs,144631,193,9963,5411
Ui0-9JM-Jy4,23101,34,615,33
9WZG8KuNBPg,16730,39,3347,430
aEFCUtv0DF0,6333937,15453,105302,10128
QZomK3TAEW0,274578,584,2850,1836
T5amt0l_aww,5394,16,18,7
v92xxs05i5o,62914,19,3669,32
EfLPZI4GLT8,24813,121,1385,305
qais-WZCTvo,4019,7,105,50
SYQ3yCfC6z0,95661,55,6132,817
zd288zYHsrg,4922,8,238,98
8SYPmTCc1U0,21003,16,398,19
O-kuXJ3CveE,4265,7,862,57
5__KOPGuLDE,18510658,16501,48814,6316
Li2Xon5Ik74,73987,98,4399,257
FFe6ssMApv4,5086,5,21,0
PlBEw-ta2vA,465629,715,7639,767
d3ZJkjLn6bs,140099,131,10484,151
H_lpP9ivN0c,68222,206,927,63
Mg7QDxmOnU8,77252,107,2919,235
xFoK_Wq1CEs,49515,124,6515,367
QbRh4ptfwlU,19916,45,284,178
y-jaCPq7E64,17500,6,301,15
tD99WhUKJR4,2971013,4851,69341,2562
AHY8qU-N7WQ,67907,125,2924,267
uk27Imx6Hys,3427,11,306,201
4PAHhdjQLgA,5890,3,81,24
yXV90LTkkDw,242925,354,7886,882
9bWyQj3fORM,4578,5,572,93
y1CokUem8Cw,112913,85,4331,453
aSJ32NucLjE,157700,88,1464,654
1zHKYmcEe9U,5037813,8802,550797,31675
VDfNhSEJfrE,9620,22,126,20
FyZMnhUtLfE,158815,30,218,186
Y2XmjV1aPFw,64477,30,1014,317
PoDSzE19J2w,151281,106,11560,2574
5N7qgsjrZFk,208008,52,1013,192
ycunI1DJ5xI,330464,35,4160,166
Bbxo6IGPe-s,237494,227,2425,409
q5w2aHdzLpg,10326,31,508,234
pljfVrHw5ug,566329,169,2267,201
XneP77rcViY,204877,160,825,31
zvXXZ3UUsVQ,3576,10,172,25
_gLNIVh1PsQ,3470,1,155,51
OCs9fgS88xM,1033221,918,78463,10305
kNg_RFDYpTw,482479,864,18294,1179
R5CBQ_jq-V0,58723,37,1757,312
IqUKdjQzzpQ,17916,4,124,2
gkUoTB4lXy4,6421,11,699,142
5UL5wZJPLEg,423814,269,6116,378
E9UNFPJpehQ,141308,280,12400,4302
8g_xmocn1l4,7196,28,297,105
gv0cyVVGGNw,15249,4,72,55
rmE193euCH0,3103,1,240,72
w21AP-GKN24,33363,17,1114,114
0Ixefdn46eA,96343,48,2109,257
mHwh3pYYQvg,62944,82,5046,2936
tcJOWmX-1WY,1309973,1980,43289,2322
HaQdrVC5QOI,43367,9,333,30
VzaOlaYyCmw,166134,167,22294,1089
Itfuk06XLTc,4371,0,0,38
tNUsoangGFs,798532,562,32002,2017
UmHVoBKLw68,7044,0,80,10
OTVYqmUcthU,13144,6,27,2
8q1VGptW_oA,623924,720,24731,8527
luzQGgd9zAU,86703,130,1237,57
osUS1yree9Q,181771,131,8853,1127
MNTBrAgrpXI,4415,12,81,31
fUM8JaGt7k0,77126,0,0,0
Hw7BWXPa5xM,204928,89,5170,1134
sipUzDqJJBI,6591,10,189,24
tEuyWsB0n5g,133697,381,8643,1118
OV2SIediuUo,292503,85,3737,174
CXaufwUE_e4,101132,39,1804,223
AKmKjHCYJP0,110754,174,9698,814
pULl-p02upM,241644,1130,12540,1383
Eu4Y-bdWfTQ,247411,669,17727,1068
DCdvBbgCWaM,4168,7,142,15
gXSytNdxq_M,127923,121,482,43
F-qkwhJD6Uc,50891,42,401,23
1xLvNRg01h8,1460595,1873,57041,3351
nJV0mFIfE1w,89144,31,3890,519
5rBKx74DcJQ,1105588,368,33264,4336
2_BhgWX8o08,144850,243,5344,356
rRCIa_p93F8,12026,26,267,71
OvHskUT3XTI,139039,259,3206,596
mSB3LXwyyOE,201751,165,1197,116
dPlIU0Y1784,290668,410,3615,191
qTK0gBsdhkM,4352,1,171,62
QplfdX_dbcI,160151,1186,14203,2383
RcQdeXNlU0I,9546,19,317,19
SW7g0E48lJs,71403,280,5618,349
70JNAKYyv-g,161173,180,4840,259
D_VS_rQ-vSw,1303802,1033,53103,3519
42WyyejJW3k,2789,1,8,0
bazp-LVqlK8,425904,158,9773,834
7rUp2R50KnA,670496,167,5665,320
WVeVXtC00YY,166751,75,1647,319
dS5VFpkd5HE,233833,175,14644,622
0Nbe9SLA9Io,2245,4,216,91
ooyFikZykDQ,47505,18,722,34
ptapTZeVSzI,9588,0,11,0
tDE0Fo2NHZo,4359,3,85,20
m6bsmgJlFiA,31805,36,825,176
j-Nmn0ebfu4,424434,393,5583,3990
nkXprAcSVzs,5654,7,98,0
bUjlYfYDoeA,431929,264,2545,1016
IX5AS7zVvkw,1655552,489,6873,1674
gi8MjOeZqfo,128776,140,7455,317
s26zDWh2azQ,133997,165,6551,633
CCqWj8JJZQA,172679,156,5246,711
KQ3GUEFP53U,85956,50,2499,307
3i-RruSt8So,32200,154,1197,105
8gPUNOhsp5M,54207,38,5184,533
QG4SQ5xMdWE,27731,27,166,5
1XwmIhZbQfM,153601,36,1342,399
WpAUrSlIERk,24265,11,221,34
LtEh3oITcrM,93805,94,1857,271
y6L3wxMlkss,2776,0,236,12
89OBIp0A_qc,477869,793,2467,336
9epWWy9eMN0,1248249,885,21771,860
bkIxBUNsaZI,2713,3,232,40
sPueBjDLRq8,61101,16,2119,561
ClSDRXGAiK0,2006221,7685,90603,25370
QH9UE7FDbcM,3180906,1386,94113,4083
ife_rZkeO_4,9033,19,220,0
ZaQHPTlIAfk,15040,40,2799,374
uaBzaq-z9q8,86691,51,4306,169
wmrEndggNcQ,18066,20,713,21
wotOMLQHdlc,213209,448,6821,14
YYybrAGdeNE,53993,24,816,46
N0OZcdjAKt4,1379935,701,5493,1685
1A0UrzxSjEU,82487,95,2409,468
9ku9CbTMtWs,352762,448,4056,263
enPiyxIsoEE,488709,0,0,14739
vK6ksb-7OwE,123943,62,2899,136
DY81A6ib09E,3354,2,29,1
ImFy4NPewGA,53787,92,7655,688
xTnQ4sRtuA8,5592,0,149,10
WeujyMmfJvk,64201,160,2296,174
PydGKd0O1Fo,3172,3,215,5
e5TbYF7jZ7M,840691,1493,4654,1341
KiquN-KIAno,87448,23,783,45
_BQpnTK4tzQ,19782,11,112,1
YigN2mkQMPc,874881,1046,37705,5855
BQ8xVP838tE,3804,4,76,12
yx4WfMo4NIU,410277,620,2122,183
1HgNReVRvzI,2812232,2236,31874,4023
qJHnFTQ24Wo,6667,3,37,3
kFjq8PX6F7I,1312978,2310,34958,3787
bYJt795adLs,188901,996,7913,509
nUwi0Bm_4hY,4050,0,72,0
awFfoR8QHc0,175161,208,2399,391
YLAKzkZQZJU,68507,24,98,97
_-Sbhgl6FtA,330732,239,5285,617
k9_aW-CebUo,3808,0,444,58
TtLv2thtu2s,2890038,2721,28762,1522
qxaTLaBKmJ8,209224,364,11159,1625
pfVdnbwdjSw,65855,5,437,12
16a1LttU5qc,2368518,2336,96698,7689
XthLQZWIshQ,387500,420,10123,825
